transaction_id,customer_id,billing_date,store_id,region,item_id,item_name,category,quantity,unit_price,discount,total_amount
T0659,C012,2024-02-05,S001,South,I002,Phone,Furniture,-1,44426,1000,-45426
T0010,C035,2024-02-05,S001,South,I082,Chair,Furniture,0,11415,500,-500
T0253,C100,2024-01-01,S004,North,I019,TV,Electronics,3,43951,0,131853
T0841,C025,2024-01-01,S001,South,I024,Laptop,Furniture,4,24715,1000,97860
T0871,C085,01-03-2024,S003,North,I074,TV,Electronics,3,23355,0,70065
T0549,C003,01-03-2024,S001,East,I055,TV,,4,30809,500,122736
T0133,C081,2024/01/02,S003,East,I080,Laptop,Furniture,1,35372,500,34872
T0711,C191,2024-01-01,S001,East,I060,TV,,4,22455,1000,88820
T0022,C165,01-03-2024,S002,East,I054,Table,,-1,25463,500,-25963
T0814,C126,2024-02-05,S004,East,I034,Table,Furniture,3,10168,1000,29504
T0345,C087,2024-02-05,S002,South,I077,Laptop,electronics,4,42552,1000,169208
T0301,C126,2024-01-01,S001,South,I058,Laptop,electronics,1,42189,,42189
T0362,C119,2024-02-05,S001,South,I038,Phone,,-2,43323,,-86646
T0395,C021,2024/01/02,S003,East,I056,Phone,,4,45932,,183728
T0217,C129,01-03-2024,S001,East,I082,TV,Electronics,0,6922,0,0
T0140,C030,01-03-2024,S001,North,I066,TV,,1,20993,500,20493
T0615,C118,01-03-2024,S001,West,I033,Laptop,Furniture,2,12597,500,24694
T0957,C010,2024-01-01,S002,South,I040,TV,electronics,4,31901,,127604
T0209,C045,2024-02-05,S003,West,I021,Chair,electronics,2,14351,1000,27702
T0984,C095,2024/01/02,S002,East,I026,Table,electronics,-2,22670,1000,-46340
T0992,C189,2024-01-01,S003,East,I020,TV,Furniture,-1,43245,1000,-44245
T0622,C196,01-03-2024,S002,East,I040,TV,Electronics,1,20044,1000,19044
T0615,C191,2024/01/02,S001,West,I030,Phone,Furniture,4,5779,0,23116
T0827,C009,01-03-2024,S002,North,I026,Chair,Furniture,4,39480,500,157420
T0682,C167,01-03-2024,S002,East,I036,TV,electronics,-2,21305,,-42610
T0459,C127,2024-01-01,S003,North,I065,Table,Furniture,4,16372,0,65488
T0355,C151,01-03-2024,S003,North,I053,TV,,2,1512,500,2524
T0323,C098,2024/01/02,S002,South,I008,Laptop,Furniture,4,2349,0,9396
T0132,C171,01-03-2024,S003,West,I082,Chair,electronics,4,2339,1000,8356
T0887,C111,2024-02-05,S003,East,I041,TV,electronics,2,40741,0,81482
T0804,C059,01-03-2024,S003,North,I035,Chair,Furniture,2,12714,0,25428
T0839,C189,2024-01-01,S004,West,I009,TV,,0,23377,1000,-1000
T0126,C086,2024/01/02,S003,West,I058,Table,,0,8935,1000,-1000
T0105,C144,2024-01-01,S004,East,I039,Table,electronics,2,29128,,58256
T0603,C064,2024-02-05,S004,South,I053,Chair,,3,14903,,44709
T0798,C056,01-03-2024,S003,South,I038,Phone,,-1,12895,500,-13395
T0377,C182,2024-01-01,S002,North,I006,Phone,Electronics,0,47309,,0
T0904,C105,2024-01-01,S003,South,I003,Laptop,Electronics,1,15753,,15753
T0050,C180,2024-01-01,S001,South,I014,Phone,,0,38053,500,-500
T0028,C183,2024-01-01,S002,South,I075,Chair,,1,20774,0,20774
T0461,C008,2024-02-05,S004,West,I047,Phone,Electronics,0,46367,0,0
T0295,C021,2024-02-05,S004,East,I005,Laptop,Electronics,2,20626,0,41252
T0296,C140,01-03-2024,S002,West,I072,TV,Electronics,4,42445,1000,168780
T0725,C088,01-03-2024,S002,West,I034,Phone,electronics,1,40020,500,39520
T0778,C175,2024/01/02,S003,East,I071,Chair,electronics,4,32714,0,130856
T0406,C017,2024-02-05,S004,West,I070,Chair,Electronics,4,19068,,76272
T0768,C114,2024-01-01,S001,North,I067,Laptop,Electronics,-1,18085,,-18085
T0813,C167,2024-01-01,S003,North,I057,Laptop,Electronics,0,46666,,0
T0612,C144,2024/01/02,S002,West,I076,Table,electronics,0,17291,500,-500
T0404,C142,2024-01-01,S004,South,I018,Table,electronics,2,43719,500,86938
T0345,C105,2024/01/02,S002,West,I061,Table,,1,41174,,41174
T0621,C014,01-03-2024,S002,South,I070,TV,Furniture,3,45786,1000,136358
T0419,C062,2024-02-05,S002,West,I009,Chair,,2,32008,1000,63016
T0181,C166,2024/01/02,S003,North,I024,Table,Furniture,4,45352,0,181408
T0982,C012,2024-01-01,S001,South,I043,Chair,Furniture,1,29172,0,29172
T0824,C080,2024/01/02,S001,North,I098,Laptop,Furniture,0,12193,0,0
T0000,C031,01-03-2024,S004,West,I057,TV,,0,8265,0,0
T0830,C136,2024-01-01,S002,East,I024,Laptop,electronics,0,47952,0,0
T0949,C039,01-03-2024,S001,South,I092,Chair,electronics,0,43788,500,-500
T0566,C147,01-03-2024,S002,South,I075,Table,electronics,-2,47195,500,-94890
T0370,C081,2024/01/02,S004,West,I039,Laptop,electronics,0,20655,1000,-1000
T0935,C076,01-03-2024,S002,West,I075,Phone,,0,26125,1000,-1000
T0910,C190,2024-01-01,S001,South,I069,TV,Electronics,3,12674,500,37522
T0660,C075,01-03-2024,S002,East,I009,Chair,Furniture,3,34436,1000,102308
T0430,C171,01-03-2024,S001,West,I065,Table,electronics,1,25998,,25998
T0968,C037,2024/01/02,S004,West,I024,Laptop,electronics,4,25536,1000,101144
T0308,C187,01-03-2024,S002,West,I070,TV,,0,49993,,0
T0136,C070,2024-02-05,S001,East,I086,Table,Furniture,0,42790,,0
T0201,C047,2024/01/02,S004,South,I010,Laptop,electronics,1,22921,0,22921
T0435,C017,2024/01/02,S002,North,I035,Chair,Electronics,4,5004,1000,19016
T0312,C143,2024-01-01,S004,West,I048,Phone,electronics,0,35801,,0
T0116,C182,2024-01-01,S001,East,I047,Phone,Furniture,0,28194,1000,-1000
T0665,C038,2024-01-01,S002,South,I086,Chair,Electronics,2,4609,1000,8218
T0936,C195,2024-01-01,S002,South,I006,TV,,-2,4626,500,-9752
T0802,C186,2024-02-05,S002,East,I090,Chair,Electronics,1,38777,500,38277
T0574,C088,2024/01/02,S004,West,I076,Laptop,Furniture,2,36035,0,72070
T0243,C061,01-03-2024,S004,North,I050,TV,Furniture,3,10210,1000,29630
T0536,C140,2024-01-01,S001,West,I016,Phone,Electronics,4,34208,500,136332
T0601,C108,2024-01-01,S003,South,I031,Laptop,electronics,-1,1614,,-1614
T0074,C080,2024-01-01,S002,North,I025,Table,Furniture,-1,17895,,-17895
T0805,C133,01-03-2024,S002,West,I021,Table,Electronics,3,27712,0,83136
T0385,C076,2024-01-01,S001,North,I012,Table,Furniture,-2,40592,,-81184
T0902,C187,01-03-2024,S002,East,I011,Phone,electronics,4,4267,1000,16068
T0209,C089,2024/01/02,S004,West,I070,Chair,electronics,4,17506,,70024
T0474,C013,2024/01/02,S004,South,I000,TV,Electronics,-1,29303,0,-29303
T0417,C094,2024/01/02,S002,South,I032,Phone,,-2,43346,0,-86692
T0346,C053,2024-02-05,S002,North,I013,Laptop,,-1,29348,,-29348
T0528,C131,01-03-2024,S004,East,I063,Laptop,electronics,-1,44831,1000,-45831
T0639,C038,2024-01-01,S002,West,I042,Table,,4,9404,500,37116
T0938,C071,2024-01-01,S004,East,I057,TV,electronics,2,4908,1000,8816
T0954,C024,2024-01-01,S003,East,I040,Table,,4,28555,1000,113220
T0875,C076,2024-01-01,S003,North,I080,Laptop,electronics,-1,8933,1000,-9933
T0762,C159,2024-02-05,S002,North,I067,Laptop,Furniture,4,31997,,127988
T0178,C186,2024-01-01,S002,West,I038,Chair,Electronics,3,39601,500,118303
T0181,C190,2024-02-05,S002,South,I000,Chair,Electronics,-2,10529,1000,-22058
T0663,C165,01-03-2024,S004,West,I040,Chair,,0,5007,500,-500
T0024,C119,2024/01/02,S003,East,I044,Table,Electronics,4,11778,0,47112
T0966,C052,2024-01-01,S003,North,I087,TV,,4,3325,500,12800
T0179,C194,2024/01/02,S001,East,I097,Chair,electronics,0,1114,,0
T0709,C155,01-03-2024,S001,North,I097,Phone,Furniture,0,6868,0,0
T0500,C130,01-03-2024,S002,South,I087,Chair,Electronics,-2,38326,0,-76652
T0855,C149,2024-01-01,S004,East,I078,Table,Furniture,-2,2121,1000,-5242
T0160,C095,01-03-2024,S002,North,I080,TV,Electronics,0,43996,500,-500
T0176,C165,2024/01/02,S003,West,I012,Chair,electronics,3,35974,0,107922
T0284,C199,2024-01-01,S002,West,I070,TV,Electronics,-1,41843,0,-41843
T0062,C071,2024-02-05,S002,West,I008,Phone,Electronics,0,8962,500,-500
T0661,C061,2024-01-01,S003,East,I062,Laptop,electronics,1,43829,500,43329
T0665,C184,2024/01/02,S003,North,I098,TV,,4,43633,0,174532
T0155,C005,2024-01-01,S003,North,I022,Chair,,-2,2684,0,-5368
T0881,C031,2024-01-01,S003,North,I053,Table,electronics,1,5042,500,4542
T0468,C098,2024/01/02,S001,East,I046,Table,,1,34145,,34145
T0048,C137,2024-01-01,S004,North,I038,Table,Electronics,-2,35911,500,-72322
T0966,C130,2024-01-01,S004,South,I086,Table,Furniture,4,7470,,29880
T0848,C186,2024/01/02,S003,East,I025,TV,electronics,0,44232,0,0
T0083,C075,01-03-2024,S004,South,I000,Table,Electronics,3,13772,1000,40316
T0360,C176,2024/01/02,S004,South,I013,Laptop,electronics,2,8469,500,16438
T0688,C058,2024-01-01,S004,West,I095,Phone,Furniture,1,8567,0,8567
T0147,C030,2024-02-05,S004,East,I073,TV,Electronics,0,27035,0,0
T0629,C092,2024-02-05,S003,North,I064,TV,Electronics,2,46821,1000,92642
T0341,C068,2024/01/02,S002,South,I068,Table,Furniture,4,19965,500,79360
T0475,C189,2024-02-05,S002,East,I066,Table,Furniture,1,11651,0,11651
T0062,C051,2024-01-01,S002,North,I048,TV,,0,48752,,0
T0700,C088,2024-01-01,S001,West,I049,Table,Electronics,1,42484,1000,41484
T0359,C126,2024/01/02,S004,East,I057,Table,Furniture,0,31517,,0
T0560,C168,2024-01-01,S003,East,I052,Table,Furniture,4,48697,500,194288
T0326,C030,01-03-2024,S003,East,I090,Table,Electronics,3,7997,,23991
T0768,C083,2024-01-01,S001,North,I056,Table,,4,2569,1000,9276
T0735,C126,2024/01/02,S003,South,I085,Chair,electronics,-1,27761,0,-27761
T0140,C149,01-03-2024,S002,South,I017,Chair,,-1,47704,1000,-48704
T0989,C131,01-03-2024,S001,East,I015,Chair,Furniture,4,32497,0,129988
T0214,C012,2024-02-05,S003,East,I001,TV,electronics,-2,39919,0,-79838
T0434,C044,2024-01-01,S001,North,I012,Phone,electronics,2,43432,,86864
T0890,C126,2024/01/02,S001,West,I044,TV,,4,21927,1000,86708
T0951,C169,2024-02-05,S003,East,I079,Chair,electronics,4,9882,1000,38528
T0722,C113,2024-02-05,S002,East,I071,TV,Furniture,1,30498,0,30498
T0317,C176,2024-01-01,S003,West,I042,Phone,Electronics,1,25788,1000,24788
T0031,C019,2024-01-01,S004,East,I071,Table,Electronics,0,25744,500,-500
T0669,C080,2024/01/02,S004,South,I053,Laptop,Electronics,2,16103,500,31706
T0284,C181,2024-02-05,S003,East,I073,Chair,,1,35413,,35413
T0304,C163,2024/01/02,S002,South,I096,Chair,Electronics,2,40533,,81066
T0428,C128,2024-02-05,S004,North,I030,Phone,Electronics,4,20133,1000,79532
T0476,C142,2024-02-05,S004,North,I075,Table,Electronics,2,4007,,8014
T0285,C016,2024-02-05,S003,South,I008,Table,electronics,-1,36599,1000,-37599
T0143,C151,2024-01-01,S003,South,I072,Laptop,electronics,1,26868,,26868
T0423,C057,2024-02-05,S003,West,I047,Table,electronics,1,15383,500,14883
T0018,C071,2024-02-05,S001,South,I017,Phone,Furniture,-2,7785,0,-15570
T0017,C108,2024-02-05,S001,South,I093,Table,Furniture,2,8373,0,16746
T0768,C022,01-03-2024,S001,East,I095,Phone,Furniture,0,44766,500,-500
T0589,C173,2024-01-01,S003,West,I086,Chair,Electronics,-1,13578,0,-13578
T0370,C071,01-03-2024,S002,South,I010,Chair,electronics,4,30544,1000,121176
T0174,C007,2024-01-01,S004,South,I061,Chair,Furniture,-2,11468,1000,-23936
T0193,C058,2024/01/02,S001,South,I083,TV,,-1,10117,500,-10617
T0501,C110,01-03-2024,S002,East,I018,Chair,electronics,0,47691,500,-500
T0987,C186,2024/01/02,S003,East,I099,Phone,Electronics,-2,46489,500,-93478
T0112,C012,2024-02-05,S001,East,I089,Laptop,electronics,-1,30779,500,-31279
T0113,C166,2024/01/02,S003,North,I073,Table,Electronics,0,8373,0,0
T0221,C155,2024/01/02,S002,East,I023,Chair,Furniture,3,49345,0,148035
T0677,C188,2024/01/02,S001,South,I012,TV,Electronics,-2,24670,0,-49340
T0946,C015,2024/01/02,S001,East,I045,TV,Electronics,0,46500,1000,-1000
T0830,C118,2024-01-01,S001,East,I052,Phone,,-2,33210,,-66420
T0643,C001,01-03-2024,S001,West,I097,Laptop,electronics,1,39808,1000,38808
T0896,C144,2024-01-01,S002,South,I028,Chair,Electronics,1,32652,,32652
T0263,C029,2024-01-01,S001,East,I035,Chair,,-1,26530,500,-27030
T0924,C102,2024-01-01,S004,North,I070,TV,,2,28675,500,56850
T0054,C012,2024/01/02,S004,West,I093,Phone,,3,49875,0,149625
T0870,C095,2024-01-01,S003,East,I016,TV,Furniture,4,33735,0,134940
T0642,C093,01-03-2024,S001,West,I047,TV,Furniture,2,43536,,87072
T0799,C081,2024-01-01,S004,West,I076,Laptop,Electronics,4,33038,,132152
T0777,C012,2024-02-05,S004,North,I023,Phone,electronics,4,26458,0,105832
T0457,C170,2024/01/02,S004,North,I053,Laptop,Furniture,4,8869,500,34976
T0978,C093,2024-02-05,S002,North,I094,Phone,Furniture,0,8359,0,0
T0877,C148,01-03-2024,S001,South,I090,Chair,Electronics,-2,34383,500,-69266
T0161,C111,01-03-2024,S002,West,I084,Table,Electronics,1,29829,500,29329
T0379,C054,01-03-2024,S002,East,I000,Table,Furniture,2,8292,1000,15584
T0992,C080,01-03-2024,S004,North,I078,Phone,Electronics,4,35066,1000,139264
T0086,C167,2024-01-01,S004,North,I066,Table,,1,17385,,17385
T0054,C115,2024/01/02,S003,West,I005,TV,Electronics,4,22387,500,89048
T0475,C142,01-03-2024,S001,West,I077,Chair,,3,47461,0,142383
T0799,C179,2024-02-05,S001,West,I054,Chair,Furniture,0,45905,500,-500
T0177,C107,01-03-2024,S004,East,I037,Table,electronics,3,31447,,94341
T0390,C052,2024/01/02,S004,South,I032,Phone,,3,40623,500,121369
T0348,C127,2024-02-05,S001,South,I007,TV,electronics,0,9086,500,-500
T0007,C179,2024-02-05,S003,North,I089,Phone,Furniture,-2,2166,,-4332
T0832,C157,2024-02-05,S004,South,I078,Table,Electronics,3,42879,500,128137
T0312,C160,2024-01-01,S003,East,I077,Chair,,2,30854,1000,60708
T0758,C056,01-03-2024,S002,South,I019,Chair,,4,19022,,76088
T0834,C051,2024-01-01,S004,East,I054,Phone,Furniture,0,36775,1000,-1000
T0983,C136,2024-02-05,S002,North,I047,Laptop,Furniture,0,48468,,0
T0982,C181,2024-01-01,S004,West,I082,Phone,Electronics,4,43114,500,171956
T0442,C110,2024-01-01,S002,East,I055,Laptop,electronics,1,35464,1000,34464
T0766,C000,2024-01-01,S004,West,I096,Phone,,-1,45526,1000,-46526
T0327,C043,01-03-2024,S003,North,I099,Laptop,electronics,3,29528,0,88584
T0053,C074,2024-02-05,S003,East,I087,Laptop,,2,19805,1000,38610
T0760,C097,2024-02-05,S003,East,I009,Laptop,,-2,42198,1000,-85396
T0238,C008,01-03-2024,S002,South,I051,Laptop,Electronics,3,24204,500,72112
T0228,C031,2024-01-01,S003,East,I049,TV,,4,30132,1000,119528
T0578,C014,2024-01-01,S002,North,I033,Laptop,,-2,35489,1000,-71978
T0050,C139,2024/01/02,S004,West,I035,Laptop,Furniture,1,11020,1000,10020
T0608,C184,2024/01/02,S002,East,I060,Chair,Electronics,3,42225,500,126175
T0603,C135,2024/01/02,S004,North,I099,TV,Furniture,-2,46617,,-93234
T0263,C071,01-03-2024,S001,North,I015,Laptop,,3,36709,500,109627
T0417,C154,2024-02-05,S001,East,I078,Table,Electronics,0,14523,1000,-1000
T0802,C189,2024/01/02,S001,South,I017,TV,,3,37426,,112278
T0095,C011,2024-02-05,S002,East,I070,Chair,Electronics,2,32790,500,65080
T0087,C064,2024-02-05,S001,East,I046,Phone,electronics,3,45636,500,136408
T0077,C106,2024-02-05,S001,South,I085,Chair,electronics,-2,25199,,-50398
T0287,C041,01-03-2024,S001,North,I031,Chair,Electronics,2,37207,0,74414
T0119,C189,01-03-2024,S004,East,I042,TV,,-2,33106,1000,-67212
T0813,C114,01-03-2024,S003,South,I082,TV,Electronics,4,24910,0,99640
T0490,C138,01-03-2024,S002,West,I039,Table,,4,22814,1000,90256
T0911,C102,2024/01/02,S001,West,I064,Table,electronics,-1,32458,1000,-33458
T0451,C170,2024-01-01,S004,South,I034,TV,,-1,32133,0,-32133
T0499,C094,2024-01-01,S003,North,I068,TV,Furniture,2,7488,0,14976
T0164,C016,2024-01-01,S003,South,I049,TV,electronics,4,26195,1000,103780
T0181,C159,2024/01/02,S003,North,I011,Phone,Furniture,-1,10526,,-10526
T0468,C084,2024-01-01,S004,West,I075,Chair,electronics,-1,7717,,-7717
T0909,C167,2024/01/02,S001,East,I084,Table,electronics,0,40950,0,0
T0734,C150,2024/01/02,S003,South,I057,Table,Furniture,-2,40447,0,-80894
T0822,C055,2024/01/02,S004,West,I082,Laptop,Electronics,-1,14022,500,-14522
T0943,C133,2024-01-01,S004,East,I062,Phone,,2,25611,,51222
T0977,C085,2024-02-05,S002,West,I072,TV,electronics,0,39324,,0
T0006,C177,2024-01-01,S004,South,I048,TV,,4,25494,1000,100976
T0329,C101,2024-01-01,S003,South,I035,Phone,electronics,-1,28243,500,-28743
T0774,C164,01-03-2024,S003,East,I053,Table,,3,2539,1000,6617
T0672,C191,2024/01/02,S004,South,I046,TV,electronics,4,28063,500,111752
T0150,C053,2024-02-05,S003,West,I031,Laptop,Electronics,2,10119,,20238
T0084,C199,01-03-2024,S004,East,I098,Table,electronics,-2,22570,1000,-46140
T0146,C176,2024-02-05,S003,East,I094,Chair,Electronics,4,27291,500,108664
T0623,C114,2024-02-05,S002,West,I052,Phone,electronics,3,42933,1000,127799
T0380,C138,2024/01/02,S001,North,I031,Table,,4,48103,500,191912
T0914,C087,2024-01-01,S002,East,I061,Chair,Furniture,-1,45367,0,-45367
T0547,C048,2024/01/02,S002,North,I036,Laptop,electronics,2,26449,1000,51898
T0284,C148,2024/01/02,S001,West,I095,Phone,electronics,3,8491,0,25473
T0699,C114,01-03-2024,S003,West,I037,TV,Electronics,2,29758,500,59016
T0081,C193,2024/01/02,S001,East,I029,TV,,1,8469,1000,7469
T0513,C062,2024-01-01,S004,South,I057,Chair,Electronics,4,38410,500,153140
T0896,C103,2024-02-05,S001,East,I031,Table,,3,9222,500,27166
T0814,C082,2024/01/02,S002,South,I065,Laptop,,2,12028,0,24056
T0708,C102,2024-02-05,S001,North,I050,Chair,Electronics,3,34904,1000,103712
T0915,C155,2024/01/02,S003,South,I010,Laptop,Furniture,1,42545,,42545
T0522,C016,2024-02-05,S002,East,I058,Laptop,,-2,38418,500,-77336
T0745,C005,2024/01/02,S004,South,I019,Laptop,Furniture,-2,37131,0,-74262
T0385,C146,01-03-2024,S003,West,I036,Phone,Electronics,4,47912,,191648
T0706,C183,2024-02-05,S002,North,I072,Chair,Furniture,0,45148,0,0
T0470,C027,2024/01/02,S004,West,I048,Phone,,3,42975,0,128925
T0118,C193,2024/01/02,S003,West,I018,Table,Electronics,1,39194,0,39194
T0395,C037,01-03-2024,S004,West,I054,Table,Furniture,2,24691,500,48882
T0531,C118,01-03-2024,S001,West,I039,TV,Electronics,0,13991,,0
T0260,C036,01-03-2024,S001,South,I006,TV,Electronics,3,43994,500,131482
T0804,C114,2024-02-05,S004,West,I004,TV,Furniture,0,41896,500,-500
T0933,C067,2024-02-05,S001,South,I041,Table,,3,7821,1000,22463
T0255,C176,01-03-2024,S004,West,I087,Laptop,,4,18641,,74564
T0733,C042,2024-01-01,S003,East,I047,Laptop,,4,26252,1000,104008
T0904,C163,2024-01-01,S002,West,I006,Chair,,-2,49557,0,-99114
T0225,C057,2024/01/02,S004,East,I010,Table,electronics,2,7223,,14446
T0052,C012,2024-01-01,S002,South,I072,TV,Electronics,1,5912,,5912
T0939,C051,2024/01/02,S002,North,I048,Table,Electronics,4,36212,500,144348
T0866,C057,2024-02-05,S004,South,I029,Laptop,electronics,-2,20940,0,-41880
T0499,C031,2024-02-05,S001,North,I040,Laptop,Electronics,0,1308,500,-500
T0505,C104,2024-01-01,S003,North,I002,Phone,Electronics,-1,18342,1000,-19342
T0853,C187,2024-02-05,S002,West,I085,Phone,Furniture,4,19187,0,76748
T0363,C082,01-03-2024,S003,North,I039,Chair,electronics,0,2071,500,-500
T0279,C185,01-03-2024,S002,South,I050,Table,Electronics,-1,29895,500,-30395
T0592,C098,2024-01-01,S004,West,I083,Phone,Electronics,3,33981,500,101443
T0713,C103,2024-01-01,S001,North,I031,Phone,electronics,-2,1083,0,-2166
T0157,C183,2024/01/02,S003,South,I047,Table,electronics,3,30041,1000,89123
T0631,C027,2024-02-05,S002,North,I070,Laptop,Furniture,1,11602,,11602
T0058,C128,2024/01/02,S004,North,I070,Chair,Furniture,2,28677,500,56854
T0726,C169,2024/01/02,S004,West,I019,Chair,,4,43831,0,175324
T0127,C047,01-03-2024,S002,West,I088,Chair,,-1,10454,,-10454
T0735,C039,01-03-2024,S002,South,I034,Phone,Furniture,4,2227,500,8408
T0720,C096,01-03-2024,S002,West,I023,Laptop,Electronics,2,20123,0,40246
T0881,C190,01-03-2024,S001,West,I039,Chair,electronics,3,28950,1000,85850
T0114,C199,2024/01/02,S002,East,I076,Table,Furniture,-2,23960,500,-48420
T0208,C113,01-03-2024,S002,East,I051,Chair,,-2,33428,0,-66856
T0525,C131,2024-02-05,S001,South,I038,TV,electronics,3,6752,500,19756
T0520,C165,01-03-2024,S004,West,I067,Laptop,,3,31079,0,93237
T0551,C154,01-03-2024,S002,South,I060,TV,Electronics,-2,42869,1000,-86738
T0961,C136,01-03-2024,S003,East,I075,Laptop,Electronics,1,20871,1000,19871
T0236,C110,2024-01-01,S004,East,I080,Table,,-1,41350,0,-41350
T0280,C143,2024-02-05,S003,East,I064,Phone,electronics,2,45697,,91394
T0358,C183,2024-02-05,S002,South,I061,Phone,,0,34777,1000,-1000
T0200,C075,2024/01/02,S001,West,I080,Laptop,electronics,4,47967,500,191368
T0757,C030,2024/01/02,S001,North,I001,Chair,Furniture,3,40098,1000,119294
T0277,C118,01-03-2024,S001,West,I005,TV,,3,12981,500,38443
T0234,C141,2024-01-01,S002,South,I074,Table,,4,17431,1000,68724
T0493,C024,2024/01/02,S002,East,I042,Chair,electronics,-2,10819,1000,-22638
T0003,C033,2024/01/02,S003,North,I081,Phone,Furniture,2,34216,500,67932
T0665,C066,01-03-2024,S001,South,I039,Chair,electronics,2,8672,1000,16344
T0441,C151,01-03-2024,S002,East,I088,TV,electronics,1,9996,500,9496
T0028,C117,2024/01/02,S004,South,I038,Phone,,-1,33177,500,-33677
T0108,C072,2024/01/02,S002,North,I027,Laptop,,1,19898,1000,18898
T0609,C025,2024-02-05,S002,East,I079,Table,electronics,1,5889,1000,4889
T0726,C147,2024-01-01,S004,West,I062,Table,Electronics,2,9790,500,19080
T0804,C191,2024-02-05,S001,South,I063,Phone,Electronics,-1,43954,0,-43954
T0074,C103,2024/01/02,S004,North,I011,Laptop,Electronics,-1,39436,1000,-40436
T0837,C009,2024-02-05,S001,West,I040,TV,,-1,46321,,-46321
T0145,C066,2024-02-05,S004,North,I028,Table,,4,41720,1000,165880
T0127,C151,2024/01/02,S003,South,I022,Phone,Furniture,-2,19931,0,-39862
T0852,C004,01-03-2024,S001,North,I084,Table,,-1,26173,0,-26173
T0041,C194,2024/01/02,S002,East,I079,Laptop,Furniture,2,10364,1000,19728
T0355,C185,01-03-2024,S003,North,I050,TV,,4,16149,1000,63596
T0040,C026,2024/01/02,S001,South,I044,Laptop,Electronics,-2,11728,,-23456
T0933,C112,2024/01/02,S001,East,I089,Chair,Electronics,0,2242,1000,-1000
T0033,C014,2024/01/02,S001,North,I021,Laptop,electronics,3,14943,0,44829
T0016,C162,2024-01-01,S004,North,I009,Laptop,electronics,1,29336,,29336
T0676,C104,01-03-2024,S001,East,I006,Table,Furniture,-1,49043,1000,-50043
